id,name,tamil,category,type,price_rs,mrp_rs,wholesale_rs,unit,pack,in_stock
515,RAVA 500G ELIT,ரவை 500கிராம் எலிட்,Rice & Atta,atta,31.0,36.0,32.0,500 g,,Yes
2063,RAVA SMB 1/2,,Rice & Atta,atta,35.0,50.0,32.0,1 unit,,Yes
1204,RICE POW 1/2 GANGA,அரிசி மாவு 1ஃ2 கஹ்கா,Rice & Atta,rice,25.0,50.0,24.0,1 unit,,Yes
509,RICE POW 500G,அரிசி பவுடர் 500கராம் 2,Rice & Atta,rice,33.0,,32.0,500 g,,Yes
507,SAMBA RAVA 200G ELIT,சம்பா ரவை 200கராம் எலிட்,Rice & Atta,rice,12.0,20.0,10.0,200 g,,Yes
508,SAMBA RAVA 500G ELIT,சம்பா ரவை 500கராம் எலிட்,Rice & Atta,rice,33.0,55.0,38.0,500 g,,Yes
409,SAMBAR 10RS,சாம்பார் 10₹,Rice & Atta,rice,75.0,100.0,85.0,1 unit,,Yes
612,SAMBAR 50G,சாம்பார் 50கிராம்,Rice & Atta,rice,19.0,25.0,18.0,50 g,,Yes
614,SAMBAR 50G KATTU,சாம்பார் 50கிராம் கட்டு,Rice & Atta,rice,380.0,500.0,370.0,50 g,,Yes
613,SAMBAR 50G SARAM,சாம்பார் 50கிராம் சரம்,Rice & Atta,rice,190.0,250.0,185.0,50 g,,Yes
348,SAMBAR 5RS,சாம்பார் 5₹,Rice & Atta,rice,40.0,50.0,38.0,1 unit,,Yes
1398,SEMIYA 100G SAVARIT PC,செமியா 100கிராம் செவொரிட்,Rice & Atta,noodles,9.0,11.0,8.5,100 g,,Yes
1241,SENAGUNI PONNIE IDLY5RS KATTU,செனாகுனி பொன்னி ஈட்லி 5₹ கட்டு,Rice & Atta,rice,175.0,250.0,170.0,Bundle,,No
1242,SENAGUNI PONNIE IDLY5RS SAR,செனாகுனி பொன்னி ஈட்லி 5₹ சரம்,Rice & Atta,rice,36.0,50.0,35.0,Strip,,Yes
1261,SUPREME SEMIYA BAG[20],சுப்ரிம் செமியா பை(20),Rice & Atta,noodles,180.0,300.0,230.0,Bag,20,Yes
1262,SUPREME SEMIYA PC,சுப்ரிம் செமியா,Rice & Atta,noodles,10.0,15.0,11.0,Piece,,Yes
2161,VELLA PATTANI,,Rice & Atta,atta,50.0,100.0,48.0,1 unit,,Yes
1036,ZEERAGA SAMBA ALIF KG,சீரகா சம்பா அலிப் 1கி,Rice & Atta,rice,125.0,187.0,120.0,1 unit,,Yes
530,10RS NABATI CASE[144],10₹ நபாட்ழ பெட்ழ(144),Snacks & Biscuits,biscuit,1120.0,1440.0,1060.0,Case,144,Yes
2186,50-50 POTAZOS 10RS [12],,Snacks & Biscuits,chips,108.0,120.0,108.0,1 unit,12,Yes
1553,A2B ALU BUJJA 5RS,,Snacks & Biscuits,chips,70.0,80.0,69.0,1 unit,,Yes
1554,A2B MADRAS MIXTURE 5RS,,Snacks & Biscuits,chips,54.0,60.0,52.0,1 unit,,Yes
2092,ACTIVE POPCORN 10RS,,Snacks & Biscuits,chips,90.0,120.0,90.0,1 unit,,Yes
1510,APPALAM JOTHI 20RS,,Snacks & Biscuits,chips,16.0,25.0,15.75,1 unit,,Yes
2062,APPALAM JOTHI 40RS,,Snacks & Biscuits,chips,32.0,35.0,31.0,1 unit,,Yes
1187,APPALAM KAL. 10RS KAATU[10],அப்பளம் கல்.10₹ கட்டு(10),Snacks & Biscuits,chips,75.0,120.0,70.0,1 unit,10,Yes
2082,ARUN SNACKS 5RS,,Snacks & Biscuits,chips,60.0,75.0,58.0,1 unit,,Yes
2073,ARUN SNACKS 5RS,,Snacks & Biscuits,chips,60.0,75.0,58.0,1 unit,,Yes
2072,BAMBINO SNACKS 5RS,,Snacks & Biscuits,chips,50.0,60.0,50.0,1 unit,,Yes
1153,BANANA CHIPS KG,,Snacks & Biscuits,chips,225.0,300.0,220.0,1 unit,,Yes
240,BISCUIT HEART 1KG,,Snacks & Biscuits,biscuit,115.0,150.0,110.0,1 kg,,Yes
2007,BLACK DATES 500G,,Snacks & Biscuits,nuts,185.0,205.0,170.0,500 g,,Yes
181,BREAD BIG,பிரட் பெரியது,Snacks & Biscuits,cake,24.0,25.0,24.0,1 unit,,Yes
180,BREAD SMALL,பிரட் சிறியது,Snacks & Biscuits,cake,10.0,12.0,12.0,1 unit,,Yes
1475,BRITANIA CAKE 10RS CHOC,பிரிட்டாணியா கெக் 10₹ சாக்,Snacks & Biscuits,cake,110.0,120.0,108.0,1 unit,,Yes
1476,BRITANIA CAKE 10RS STRAW,பிரிட்டாணியா கெக் 10₹ ஸ்ரா,Snacks & Biscuits,cake,110.0,120.0,108.0,1 unit,,No
2084,BRITANIA CAKE 20RS,,Snacks & Biscuits,cake,18.0,20.0,18.0,1 unit,,Yes
2177,BRITANIA ROLL CAKE 10RS [15],,Snacks & Biscuits,cake,140.0,150.0,136.0,1 unit,15,Yes
2103,BROWNIIE CAKE 10RS [21],,Snacks & Biscuits,cake,175.0,210.0,172.0,1 unit,21,Yes
595,CAKE BRITA 10RS SAR,கெக் பிரட்டா 10₹ சரம்,Snacks & Biscuits,cake,110.0,120.0,108.0,Strip,,Yes
596,CAKE BRITA 15RS,கெக் பிரட்டா 15₹,Snacks & Biscuits,cake,14.0,15.0,13.5,1 unit,,No
227,CORN CHIPS 5RS,கார்ன் சிப்ஸ் 5₹,Snacks & Biscuits,chips,58.0,75.0,60.0,1 unit,,Yes
1550,CORN PUFF GREEN 5RS,,Snacks & Biscuits,cake,67.0,75.0,66.0,1 unit,,Yes
2036,CORN PUFF RED 5RS,,Snacks & Biscuits,cake,60.0,70.0,60.0,1 unit,,Yes
2109,CUP CAKE ADITI 5RS,,Snacks & Biscuits,cake,125.0,150.0,125.0,Cup,,Yes
498,DATES 190RS,பெரீச்சம் 190₹,Snacks & Biscuits,nuts,150.0,190.0,145.0,1 unit,,Yes
493,DATES 32RS SEED,பெரீச்சம் 32₹ விதையுள்ளது,Snacks & Biscuits,nuts,30.0,32.0,27.0,1 unit,,Yes
494,DATES 40RS SEEDLESS,பெரீச்சம்; 40₹ விதை நீக்கியது,Snacks & Biscuits,nuts,35.0,40.0,33.0,1 unit,,Yes
497,DATES 80RS,பெரீச்சம் 80₹,Snacks & Biscuits,nuts,70.0,80.0,65.0,1 unit,,Yes
2006,DATES GREEN 200G,,Snacks & Biscuits,nuts,35.0,40.0,34.0,200 g,,No
2067,DRY JAMUN 1RS,,Snacks & Biscuits,pickle,80.0,150.0,75.0,1 unit,,Yes
1548,ELANDHA JAM 1RS,,Snacks & Biscuits,pickle,19.0,24.0,18.5,1 unit,,Yes
505,ELIT CAKE CHOC 10RS SAR,எலிட் கெக் சாக்; 10₹ சரம்,Snacks & Biscuits,cake,110.0,120.0,108.0,Strip,,Yes
506,ELIT CAKE STRAW 10RS SAR,எலிட் கெக் ஸ்ட்ரா 10₹ சரம்,Snacks & Biscuits,cake,110.0,120.0,105.0,Strip,,Yes
2273,ELLU CAKE 10RS[20],எள்ளு கெக் 10₹ (20),Snacks & Biscuits,cake,160.0,200.0,155.0,1 unit,20,Yes
1126,ELLU CAKE JAR RS 5 [60],,Snacks & Biscuits,cake,190.0,300.0,190.0,Jar,60,Yes
2113,GOOD DAY 20RS,,Snacks & Biscuits,biscuit,20.0,,18.0,1 unit,,Yes
559,GOOD DAY BUT 5RS [180],குட்டெ பட் 5₹ (180),Snacks & Biscuits,biscuit,800.0,900.0,790.0,1 unit,180,Yes
558,GOOD DAY CASH 10RS,குட்டெ கெஷ் 10₹,Snacks & Biscuits,biscuit,9.0,10.0,9.0,1 unit,,Yes
557,GOOD DAY CASH 10RS [90],குட்டெ கெஷ் 10₹ (90),Snacks & Biscuits,biscuit,820.0,900.0,810.0,1 unit,90,Yes
562,GOOD DAY CASH 5RS,குட்டெ கெஷ் 5₹,Snacks & Biscuits,biscuit,55.0,60.0,54.0,1 unit,,Yes
561,GOOD DAY CASH 5RS [180],குட்டெ கெஷ் 5₹(180),Snacks & Biscuits,biscuit,800.0,900.0,790.0,1 unit,180,Yes
1522,GULAB JAMUN GRB,,Snacks & Biscuits,pickle,90.0,,90.0,1 unit,,Yes
1139,HIDE&SEEK 10RS BOX [20],,Snacks & Biscuits,biscuit,180.0,200.0,175.0,Box,20,Yes
1268,HIDE&SEEK 30RS KATTU[18],,Snacks & Biscuits,biscuit,450.0,540.0,440.0,Bundle,18,Yes
1140,HIDE&SEEK 30RS PC,,Snacks & Biscuits,biscuit,27.0,30.0,26.0,Piece,,Yes
1512,ITC BOURBON 10RS,,Snacks & Biscuits,biscuit,105.0,120.0,101.0,1 unit,,Yes
2122,JAM O JAM 5RS,,Snacks & Biscuits,pickle,180.0,200.0,170.0,1 unit,,Yes
1502,JIM JAM,,Snacks & Biscuits,pickle,9.2,10.0,9.1,1 unit,,Yes
2111,JIM JAM 5RS [28],,Snacks & Biscuits,pickle,125.0,140.0,125.0,1 unit,28,Yes
195,KAARAMANILA 5RS,காரமணிலா,Snacks & Biscuits,generic,42.0,60.0,40.0,1 unit,,Yes
495,KIMIA DATES,கிமியா டெ;டஸ்,Snacks & Biscuits,nuts,135.0,150.0,130.0,1 unit,,Yes
244,KUCHI CHIPS 1KG,குச்சி சிப்ஸ்,Snacks & Biscuits,chips,125.0,150.0,120.0,1 kg,,Yes
229,KUCHI CHIPS 5RS,குச்சி சிப்ஸ் 5₹,Snacks & Biscuits,chips,58.0,75.0,58.0,1 unit,,Yes
713,KURKURE ORANGE 5RS,குர்குரெ ஆரஞ்சு 5₹,Snacks & Biscuits,chips,67.0,75.0,67.0,1 unit,,Yes
712,KURKURE RED 5RS,குர்குரெ சிவப்பு 5₹,Snacks & Biscuits,chips,70.0,75.0,67.0,1 unit,,Yes
2139,LAVIAN CAKE 5RS,,Snacks & Biscuits,cake,200.0,250.0,200.0,1 unit,,Yes
711,LAYS 10RS,லெஸ் 10₹,Snacks & Biscuits,chips,0.0,,,1 unit,,Yes
1603,LAYS ASSORTED 5RS,லெஸ் 5₹,Snacks & Biscuits,chips,66.0,75.0,66.0,1 unit,,Yes
706,LAYS BLUE 5RS,லெஸ் நீலம் 5₹,Snacks & Biscuits,chips,70.0,75.0,66.0,1 unit,,Yes
705,LAYS GREEN 5RS,லெஸ் பச்சை 5₹,Snacks & Biscuits,chips,66.0,75.0,66.0,1 unit,,Yes
710,LAYS MINT 5RS,லெஸ் மின்ட் 5₹,Snacks & Biscuits,chips,70.0,75.0,66.0,1 unit,,Yes
708,LAYS ORANGE 5RS,லெஸ் ஆரஞ்சு 5₹,Snacks & Biscuits,chips,70.0,75.0,66.0,1 unit,,Yes
707,LAYS RED 5RS,லெஸ் சிவப்பு 5₹,Snacks & Biscuits,chips,66.0,75.0,66.0,1 unit,,Yes
709,LAYS YELLOW 5RS,லெஸ் மஞ்சள் 5₹,Snacks & Biscuits,chips,70.0,75.0,66.0,1 unit,,Yes
717,LION DATES 100G,லயன் பெரீச்சம் 100கி,Snacks & Biscuits,nuts,34.0,37.0,32.5,100 g,,Yes
718,LION DATES 200G,லயன் பெரீச்சம் 200கி,Snacks & Biscuits,nuts,54.0,62.0,53.0,200 g,,Yes
2136,LION DATES SYRUP 250G,,Snacks & Biscuits,nuts,110.0,115.0,105.0,250 g,,Yes
2249,LION JAM 23RS,,Snacks & Biscuits,pickle,21.0,23.0,20.0,1 unit,,Yes
1454,M.T.R GULAB JAMUN SET,,Snacks & Biscuits,pickle,135.0,180.0,132.0,1 unit,,Yes
1121,MANILA CAKE 10RS[10]  KATTU,மணிலா கெக் 10₹(10),Snacks & Biscuits,cake,80.0,100.0,75.0,Bundle,10,Yes
1198,MANILA CAKE 2RS KATTU[75],மணிலா கெக் 2₹ கட்டு(75),Snacks & Biscuits,cake,126.0,160.0,105.0,Bundle,75,Yes
1122,MANILA CAKE 5RS[12] PKT,மணிலா கெக் 5₹(12) கட்டு,Snacks & Biscuits,cake,50.0,60.0,45.0,Packet,12,Yes
1125,MANILA CAKE JAR 5RS[60],,Snacks & Biscuits,cake,190.0,300.0,190.0,Jar,60,Yes
2191,MANILA CAKE SRIMIRI 5RS,,Snacks & Biscuits,cake,180.0,250.0,175.0,1 unit,,Yes
1127,MANILA URUNDAI 5RS [60],மணிலா உருண்டை 5₹(60),Snacks & Biscuits,generic,200.0,300.0,193.0,1 unit,60,Yes
186,MANILAPAYIR 5RS,மணிலா பயிர் 5₹,Snacks & Biscuits,generic,42.0,60.0,40.0,1 unit,,Yes
1117,MANILAPAYIR KG GM,மணிலா பயிர்,Snacks & Biscuits,generic,165.0,200.0,175.0,1 unit,,Yes
1118,MANILAPAYIR KG THANGAM,மணிலா பயிர் 1கி தஹ்கம்,Snacks & Biscuits,generic,153.0,200.0,152.0,1 unit,,Yes
575,MARIE 10RS,மெரி 10₹,Snacks & Biscuits,biscuit,9.0,10.0,9.0,1 unit,,Yes
574,MARIE 10RS [72],மெரி 10₹,Snacks & Biscuits,biscuit,640.0,720.0,635.0,1 unit,72,Yes
2096,MARIE 10RS [96],மெரி 10₹ (96),Snacks & Biscuits,biscuit,855.0,960.0,848.0,1 unit,96,Yes
2229,MARIE 20RS,,Snacks & Biscuits,biscuit,18.1,20.0,18.0,1 unit,,Yes
571,MARIE 30RS,மெரி 30₹,Snacks & Biscuits,biscuit,30.0,35.0,27.0,1 unit,,Yes
570,MARIE 30RS [30],மெரி 30₹ (30),Snacks & Biscuits,biscuit,820.0,900.0,800.0,1 unit,30,Yes
573,MARIE 5RS,மெரி 5₹,Snacks & Biscuits,biscuit,55.0,60.0,54.0,1 unit,,Yes
572,MARIE 5RS[168],மெரி 5₹ (168),Snacks & Biscuits,biscuit,740.0,840.0,745.0,1 unit,168,Yes
1225,MAYIL APPALAM 10RS KATTU[20],மயில் அப்பளம் 10₹ கட்டு(20),Snacks & Biscuits,chips,135.0,240.0,130.0,Bundle,20,Yes
1226,MAYIL APPALAM 20RS KATTU[20],மயில் அப்பளம் 20₹ கட்டு(20),Snacks & Biscuits,chips,245.0,500.0,260.0,Bundle,20,Yes
1245,MAYIL APPALAM 60RS PC,மயில் அப்பளம் 60₹,Snacks & Biscuits,chips,45.0,60.0,40.0,Piece,,Yes
236,MIXTURE 1KG,மிக்சர் 1கி,Snacks & Biscuits,chips,115.0,150.0,140.0,1 kg,,Yes
239,MULLU MURUKKU 1KG,முள்ளு முறுக்கு 1கி,Snacks & Biscuits,chips,115.0,150.0,140.0,1 kg,,Yes
1468,NABATI 144,நபாட்ழ 144,Snacks & Biscuits,biscuit,1100.0,1440.0,1090.0,1 unit,,Yes
2041,NABATI ASSORTED 10RS,,Snacks & Biscuits,biscuit,8.0,10.0,8.0,1 unit,,Yes
532,NABATI CHOC 10RS,நபாட்ழ சாக்.10₹,Snacks & Biscuits,biscuit,9.0,10.0,8.0,1 unit,,Yes
535,NABATI CHOC 5RS,நபாட்ழ சாக் 5₹,Snacks & Biscuits,biscuit,160.0,180.0,150.0,1 unit,,Yes
529,NABATI CREAM WAFER 10RS,நபாட்ழ கிரீம் வெபர் 10₹,Snacks & Biscuits,biscuit,110.0,120.0,105.0,1 unit,,Yes
2194,NABATI SIIP 10RS,,Snacks & Biscuits,biscuit,105.0,120.0,100.0,1 unit,,Yes
533,NABATI STRAW 10RS,நபாட்ழ ஸ்ட்ரா 10₹,Snacks & Biscuits,biscuit,9.0,10.0,8.0,1 unit,,Yes
534,NABATI WHITE 10RS,நபாட்ழ வெள்ளை 10₹,Snacks & Biscuits,biscuit,9.0,10.0,8.0,1 unit,,No
2142,NAVEEN SNACKS,,Snacks & Biscuits,chips,40.0,,35.0,1 unit,,Yes
528,NEXTOR BISCUIT 10RS,நெக்ஸ்டார் பிஸ்கட் 10₹,Snacks & Biscuits,biscuit,110.0,120.0,105.0,1 unit,,Yes
2218,NICE CAKE  5RS VRS,,Snacks & Biscuits,cake,210.0,300.0,200.0,1 unit,,Yes
1288,NICE CAKE 1RS,நைஸ் கெக் 1₹,Snacks & Biscuits,cake,46.0,60.0,45.0,1 unit,,Yes
1539,NICE CAKE 5RS,நைஸ் கெக் 5₹,Snacks & Biscuits,cake,105.0,150.0,100.0,1 unit,,Yes
182,NILA BISCUIT,நிலா பிஸ்கட்,Snacks & Biscuits,biscuit,18.0,24.0,18.0,1 unit,,Yes
1132,NUMMA RUSK 10RS BOX [32],நும்மா ரஸ்க் 10₹ பெட்ழ(32),Snacks & Biscuits,biscuit,280.0,320.0,276.0,Box,32,Yes
1133,NUMMA RUSK 10RS PC,நும்மா ரஸ்க் 10₹,Snacks & Biscuits,biscuit,9.1,10.0,9.0,Piece,,Yes
577,NUTRI 10RS,நுஸட்ரி 10₹,Snacks & Biscuits,generic,9.5,10.0,9.0,1 unit,,Yes
576,NUTRI 10RS [96],நுஸட்ரி 10₹ (96),Snacks & Biscuits,generic,860.0,960.0,850.0,1 unit,96,Yes
578,NUTRI 25RS,நுஸட்ரி 25₹,Snacks & Biscuits,generic,23.0,25.0,22.8,1 unit,,Yes
579,NUTRI 25RS [72],நுஸட்ரி 25₹ (72),Snacks & Biscuits,generic,1620.0,1800.0,1600.0,1 unit,72,Yes
2263,PANJAVANI SNACKS 5RS  [12],,Snacks & Biscuits,chips,54.0,60.0,52.0,1 unit,12,Yes
2226,POTATTO BISCUIT 10RS,,Snacks & Biscuits,biscuit,110.0,120.0,108.0,1 unit,,Yes
1605,RUSK BLUE 10RS,,Snacks & Biscuits,biscuit,100.0,,8.75,1 unit,,Yes
2259,RUSK BLUE 10RS (48),,Snacks & Biscuits,biscuit,44.0,480.0,420.0,1 unit,48,Yes
593,RUSK BRITA 10RS,ரஸ்க் பிரட்டா 10₹,Snacks & Biscuits,biscuit,9.0,10.0,9.0,1 unit,,Yes
594,RUSK BRITA 10RS [64],ரஸ்க் பிரட்டா 10₹ (64),Snacks & Biscuits,biscuit,580.0,640.0,575.0,1 unit,64,Yes
591,RUSK BRITA 40RS,ரஸ்க் பிரட்டா 40₹,Snacks & Biscuits,biscuit,37.0,40.0,36.0,1 unit,,Yes
592,RUSK BRITA 40RS [32],ரஸ்க் பிரட்டா 40₹ (32),Snacks & Biscuits,biscuit,1145.0,,1130.0,1 unit,32,Yes
2188,SNACKS [18*1],,Snacks & Biscuits,chips,18.0,24.0,18.0,1 unit,,Yes
2189,SNACKS [24*1],,Snacks & Biscuits,chips,25.0,30.0,24.0,1 unit,,Yes
1090,SUN MARIE 10RS CASE[72],சன் மெரி 10₹ பெட்ழ(72),Snacks & Biscuits,biscuit,600.0,720.0,570.0,Case,72,Yes
1091,SUN MARIE 10RS PC,சன் மெரி 10₹,Snacks & Biscuits,biscuit,9.0,10.0,8.75,Piece,,Yes
1403,SURUTTU SEVAL PC,சுருட்டு செவல் 1எண்.,Snacks & Biscuits,chips,55.0,80.0,50.0,Piece,,Yes
496,TAUFIQ DATES,தெளபிக் டெட்ஸ்,Snacks & Biscuits,nuts,175.0,200.0,170.0,1 unit,,Yes
183,THAENGAI BISCUIT,தெஹ்காய் பிஸ்கட்,Snacks & Biscuits,biscuit,18.0,24.0,18.0,1 unit,,Yes
1573,THENGAI CAKE 5RS,,Snacks & Biscuits,cake,170.0,200.0,165.0,1 unit,,Yes
2156,TREAT WAFER 5RS,,Snacks & Biscuits,chips,145.0,160.0,142.0,1 unit,,Yes
233,URULAI CHIPS 10RS,உருளை சிப்ஸ் 10₹,Snacks & Biscuits,chips,116.0,120.0,120.0,1 unit,,Yes
2211,VADAVAM 10RS,வடவம் 10₹,Snacks & Biscuits,generic,80.0,100.0,75.0,1 unit,,Yes
234,VADAVAM 2RS,வடவம் 2₹,Snacks & Biscuits,generic,35.0,50.0,35.0,1 unit,,Yes
235,VADAVAM 5RS,வடவம் 5₹,Snacks & Biscuits,generic,80.0,100.0,75.0,1 unit,,Yes
1596,WINKIES CAKE 10RS,,Snacks & Biscuits,cake,108.0,120.0,106.0,1 unit,,Yes
2046,WINKIES CAKE 20RS,,Snacks & Biscuits,cake,18.5,20.0,18.2,1 unit,,Yes
2128,WINKIES CAKE 5RS,,Snacks & Biscuits,cake,4.5,5.0,4.5,1 unit,,Yes
160,4RS PEN,4₹ பெனா,Stationery & General,pen,60.0,80.0,50.0,1 unit,,Yes
39,555 ROPE,555 ரொப்,Stationery & General,rope,100.0,120.0,90.0,1 unit,,Yes
140,APSARA ERASER,அப்சரா எரெசர்;,Stationery & General,pen,45.0,60.0,45.0,1 unit,,Yes
142,APSARA ERASER BIG,அப்சரா எரெசர்; பெரியது,Stationery & General,pen,80.0,100.0,78.0,1 unit,,Yes
2217,APSARA GEL PEN 10RS,,Stationery & General,pen,80.0,100.0,78.0,1 unit,,Yes
139,APSARA PENCIL,அப்சரா பென்சில்,Stationery & General,pen,45.0,60.0,44.0,1 unit,,Yes
2278,BALLOON 10RS[12],,Stationery & General,balloon,80.0,120.0,75.0,1 unit,12,Yes
1469,BALLOON 1RS,பலூன் 1₹,Stationery & General,balloon,50.0,100.0,49.0,1 unit,,Yes
1492,BALLOON 2RS,பலூன் 2₹,Stationery & General,balloon,52.0,100.0,50.0,1 unit,,Yes
1493,BALLOON 5RS,பலூன் 5₹,Stationery & General,balloon,105.0,250.0,100.0,1 unit,,Yes
308,BULB 60W,பல்ப் 60வாட்,Stationery & General,generic,14.0,15.0,12.0,1 unit,,Yes
152,CAMLIN SKETCH PEN,கெம்லின் ஸ்கெட்ச் பென்,Stationery & General,pen,23.0,25.0,22.0,1 unit,,Yes
28,CELLO TAPE 10RS,செல்லொ டெப் 10₹,Stationery & General,battery,70.0,130.0,70.0,1 unit,,Yes
27,CELLO TAPE 5RS,செல்லொ டெப் 5₹,Stationery & General,battery,40.0,65.0,40.0,1 unit,,Yes
1141,DOMS PENCIL 40RS[KATTU],டொம்ஸ் பென்சில் 40₹(கட்டு),Stationery & General,pen,340.0,400.0,330.0,Bundle,,Yes
1278,DURACELL BATTERY AA,டுராசெல் பெட்டரி ஏஏ,Stationery & General,battery,240.0,300.0,225.0,1 unit,,Yes
1279,DURACELL BATTERY AAA,டுராசெல் பெட்டரி ஏஏஏ,Stationery & General,battery,160.0,180.0,155.0,1 unit,,Yes
56,LIGHTER,லைட்டர்,Stationery & General,match,420.0,500.0,420.0,1 unit,,Yes
2068,LIGHTER GAS,,Stationery & General,match,700.0,1000.0,700.0,1 unit,,Yes
57,LIGHTER PCS,லைட்டர்,Stationery & General,match,8.5,10.0,8.5,Piece,,Yes
1405,LONG SIZE NOTE RULED,லாஹ் சைஸ் நொட் ₹ல்ட்,Stationery & General,book,30.0,50.0,29.0,1 unit,,Yes
1453,LONG SIZE NOTE UNRULED,பெரிய சைஸ் அன்₹ல்ட்,Stationery & General,book,30.0,50.0,29.0,1 unit,,Yes
149,NATRAJ COLOUR PENCIL,நட்ராசூ; கலர் பென்சில்,Stationery & General,pen,15.0,20.0,13.0,1 unit,,Yes
147,NATRAJ ERASER,நட்ராசூ; எரெசர்,Stationery & General,pen,20.0,,18.0,1 unit,,Yes
2157,NATRAJ PEN 4RS,,Stationery & General,pen,52.0,100.0,48.0,1 unit,,Yes
1233,NIPPO AA BATTERY BOX[20],நிப்பொ ஏஏ பெட்டரி பெட்ழ(20),Stationery & General,battery,1920.0,3400.0,1910.0,Box,20,Yes
1274,NIPPO AA BATTERY SAR,நிப்பொ ஏஏ பெட்டரி சரம்,Stationery & General,battery,105.0,170.0,105.0,Strip,,Yes
1276,NIPPO AAA BATTERY BOX[20],நிப்பொ ஏஏஏ பெட்டரி பெட்ழ(20),Stationery & General,battery,1940.0,3400.0,1920.0,Box,20,Yes
1275,NIPPO AAA BATTERY SAR,நிப்பொ ஏஏஏ பெட்டரி சரம்,Stationery & General,battery,108.0,170.0,105.0,Strip,,Yes
1411,PEN JAR SPIRO[60],,Stationery & General,pen,225.0,300.0,220.0,Jar,60,Yes
1382,PEN RORITO 7RS BLUE,பென் டிராரிட்டு 7₹ புளு,Stationery & General,pen,22.0,35.0,22.0,1 unit,,Yes
1412,PEN RS 4[20],பென் ₹4(20),Stationery & General,pen,55.0,80.0,50.0,1 unit,20,Yes
154,TIP 0.5 PENCIL,ழப் 0.5 பென்சில்,Stationery & General,pen,80.0,100.0,75.0,1 unit,,Yes
155,TIP PENCIL O.7,ழப் 0.7 பென்சில்,Stationery & General,pen,80.0,100.0,78.0,1 unit,,Yes
45,WIRE TAPE,வயர் டெப்,Stationery & General,rope,75.0,120.0,70.0,1 unit,,Yes
130,100 BEEDI,100 பீழ,Tobacco & Pan,beedi,295.0,420.0,300.0,1 unit,,Yes
137,100 BEEDI 1PCS,100 பீழ 1எண்,Tobacco & Pan,beedi,16.0,21.0,16.0,1 pc,,Yes
131,100 BEEDI[1/2],100 பீழ (1ஃ2),Tobacco & Pan,beedi,160.0,210.0,160.0,1 unit,,Yes
125,1RS CIGERETE BUNDLE,1₹ சிகடிரட் பண்டல்,Tobacco & Pan,cake,125.0,200.0,125.0,Bundle,,Yes
124,1RS CIGERETTE,1₹ சிகடிரட்,Tobacco & Pan,beedi,8.0,10.0,6.0,1 unit,,Yes
1355,A.T.M BEEDI 10RS[25],ஏ.ழ.எம் பீழ 10₹(25),Tobacco & Pan,beedi,215.0,250.0,210.0,1 unit,25,Yes
2201,AK 47 BEEDI [27],,Tobacco & Pan,beedi,210.0,270.0,208.0,1 unit,27,Yes
2135,AMERICAN CLUB CIG,,Tobacco & Pan,beedi,150.0,200.0,170.0,1 unit,,Yes
2045,DOUBLE SWIFT CIG,,Tobacco & Pan,beedi,200.0,250.0,198.0,1 unit,,No
1586,GANESH BEEDI [31],கணெஷ் பீழ (31),Tobacco & Pan,beedi,250.0,1000.0,265.0,1 unit,31,Yes
1336,INDIMENT CIG,ஈன்ழமென்ட் சிகடிரட்,Tobacco & Pan,beedi,87.0,110.0,88.0,1 unit,,Yes
134,MINIKUTTY BEEDI,மினிகுட்ழ பீழ,Tobacco & Pan,beedi,210.0,250.0,210.0,1 unit,,Yes
161,PASS PASS GREEN,பாஸ் பாஸ் பச்சை,Tobacco & Pan,generic,80.0,100.0,80.0,1 unit,,Yes
993,PASS PASS GREEN PC,பாஸ் பாஸ் பச்சை,Tobacco & Pan,generic,80.0,100.0,79.0,Piece,,Yes
995,PASS PASS RED,பாஸ் பாஸ் சிவப்பு,Tobacco & Pan,generic,46.0,56.0,45.0,1 unit,,Yes
162,PASS PASS RED,பாஸ் பாஸ் சிவப்பு,Tobacco & Pan,generic,47.0,56.0,45.0,1 unit,,Yes
994,PASS PASS ROSE PC,பாஸ் பாஸ் ரொஸ்,Tobacco & Pan,generic,80.0,100.0,79.0,Piece,,Yes
132,SEYDHU BEEDI,செய்யது பீழ,Tobacco & Pan,beedi,270.0,300.0,255.0,1 unit,,Yes
138,SEYDHU BEEDI 1PCS,செய்யது பீழ 1எண்.,Tobacco & Pan,beedi,15.0,21.0,14.0,1 pc,,Yes
133,SEYDHU BEEDI[1/2],செய்யது பீழ(1ஃ2),Tobacco & Pan,beedi,150.0,,140.0,1 unit,,Yes
